Age,JobLevel,MonthlyIncome,YearsAtCompany,StockOptionLevel,DistanceFromHome,OverTime,WorkLifeBalance,JobSatisfaction,Attrition
41,5,19961.0,2,3,15,No,4,4,No
39,5,19175.0,1,3,5,No,3,4,No
39,4,13967.0,7,2,6,No,4,4,No
33,3,9718.0,8,1,2,No,4,2,No
26,1,2643.0,1,0,16,No,4,2,Yes
32,1,2966.0,1,0,14,Yes,1,1,Yes
44,3,9658.0,8,1,4,No,4,4,No
41,3,9379.0,4,2,4,No,3,2,Yes
31,1,3691.0,7,0,18,No,3,1,Yes
34,5,20495.0,9,3,7,No,3,4,No
26,2,6369.0,1,0,13,No,3,2,Yes
42,5,20289.0,9,3,9,No,3,4,No
51,5,20311.0,2,3,11,Yes,2,3,No
29,2,5967.0,6,1,9,No,4,3,No
32,4,12846.0,0,2,7,Yes,2,3,Yes
29,2,5754.0,3,1,26,Yes,3,3,Yes
35,1,3132.0,3,0,16,Yes,2,1,Yes
31,4,13484.0,7,2,8,No,4,3,No
26,2,5850.0,3,1,4,Yes,2,1,Yes
27,1,2469.0,0,0,18,No,4,2,Yes
39,5,19293.0,4,3,6,No,3,4,No
35,4,14146.0,9,3,1,No,4,3,No
32,4,14403.0,5,2,16,No,3,4,No
39,4,14267.0,10,2,3,No,3,1,Yes
32,3,9656.0,3,0,12,No,3,1,Yes
29,2,6537.0,5,0,18,No,4,2,Yes
29,4,14195.0,5,3,17,No,4,4,No
45,3,8747.0,1,3,7,No,3,3,No
40,3,8872.0,2,1,20,No,3,3,Yes
36,5,19347.0,9,3,4,No,3,3,No
47,5,20321.0,14,3,14,No,3,4,No
35,3,10484.0,8,1,6,No,4,3,No
49,5,20839.0,15,3,11,No,4,4,No
23,1,2723.0,2,0,4,No,3,1,Yes
32,1,3262.0,0,0,6,Yes,2,1,Yes
34,5,18836.0,3,3,15,No,3,4,No
23,2,5737.0,3,1,5,No,4,2,Yes
36,3,9586.0,5,1,10,No,4,4,No
34,5,19283.0,3,3,5,Yes,2,3,No
24,2,6404.0,2,0,11,No,4,3,No
33,4,14423.0,8,1,2,No,4,4,No
22,2,4915.0,0,2,2,No,3,1,Yes
39,4,12496.0,2,2,15,No,3,3,No
23,3,9461.0,1,2,16,No,4,3,Yes
40,2,5311.0,3,1,17,No,4,3,Yes
19,1,3202.0,0,0,13,No,3,2,Yes
36,4,14005.0,6,3,11,No,4,4,No
22,1,3221.0,0,0,4,No,3,1,Yes
24,1,3030.0,1,0,15,Yes,3,1,Yes
25,1,2958.0,1,0,20,No,3,1,Yes
20,1,2451.0,0,0,8,No,4,2,Yes
47,5,21376.0,18,3,14,No,4,4,No
30,1,3878.0,2,0,3,Yes,2,1,Yes
26,1,2006.0,1,0,21,Yes,2,1,Yes
33,2,6182.0,6,0,14,No,4,2,Yes
39,2,6110.0,2,0,11,No,4,2,Yes
25,3,8641.0,4,2,18,No,4,2,No
20,1,3597.0,0,0,6,No,3,2,Yes
48,5,20226.0,9,3,6,No,3,3,No
24,1,3075.0,1,0,10,No,3,2,Yes
27,4,13221.0,0,1,20,No,4,3,No
21,2,4854.0,0,0,15,No,3,1,Yes
45,4,13516.0,3,2,13,No,4,3,No
37,3,9719.0,4,1,14,No,3,3,No
32,4,13553.0,5,2,9,No,3,1,Yes
29,1,3007.0,3,0,5,Yes,2,1,Yes
44,3,8794.0,2,2,13,No,3,2,Yes
29,1,2852.0,1,0,4,No,3,1,Yes
41,1,3212.0,2,0,7,No,3,2,Yes
28,3,8915.0,2,1,9,Yes,2,1,Yes
35,2,6217.0,1,1,1,No,4,1,Yes
54,4,12835.0,1,1,5,No,3,2,No
35,4,14259.0,8,2,12,No,2,3,Yes
31,2,6305.0,5,0,4,No,3,1,Yes
25,4,13412.0,5,3,5,No,4,3,No
27,1,3708.0,1,0,5,No,4,3,Yes
49,5,20318.0,15,3,12,No,3,3,No
36,5,19676.0,8,3,7,No,3,3,No
25,1,3030.0,4,0,14,Yes,2,1,Yes
29,3,8815.0,7,1,23,No,4,3,Yes
39,4,11937.0,1,2,26,No,4,4,No
29,2,5343.0,8,2,7,No,3,1,Yes
33,2,5744.0,1,1,12,No,4,4,No
23,3,8629.0,2,2,8,No,4,3,No
21,1,2996.0,0,0,9,No,3,1,Yes
44,2,6004.0,3,0,3,No,4,2,Yes
27,1,3523.0,3,0,17,No,3,1,Yes
47,5,20301.0,10,3,7,No,3,4,No
28,1,3206.0,3,0,11,No,3,1,Yes
35,4,12838.0,1,1,17,No,3,1,Yes
52,4,13620.0,4,1,22,No,3,3,No
35,3,9382.0,5,3,5,No,4,3,No
39,5,19746.0,3,3,9,No,3,4,No
36,4,13640.0,7,1,6,No,3,1,Yes
18,1,3076.0,0,0,5,No,4,2,Yes
34,3,8515.0,2,1,18,No,4,1,Yes
29,2,5572.0,2,0,23,No,3,2,Yes
46,4,12968.0,0,3,17,Yes,2,1,Yes
28,1,3189.0,0,0,21,No,3,1,Yes
50,4,14615.0,15,3,22,Yes,2,2,Yes
47,3,8341.0,2,2,20,No,3,1,Yes
32,1,3152.0,1,0,3,Yes,2,1,Yes
45,4,13988.0,0,3,21,No,4,3,No
24,3,8964.0,1,1,12,Yes,2,2,Yes
38,2,6208.0,3,1,8,No,4,3,No
36,5,20140.0,8,3,25,No,3,4,No
29,2,6218.0,1,1,18,No,3,1,Yes
36,2,5169.0,2,1,7,No,4,1,Yes
33,1,2536.0,1,0,11,No,3,2,Yes
28,1,3142.0,0,0,4,No,3,1,Yes
31,2,5731.0,4,0,12,No,4,3,No
35,3,8641.0,2,3,9,No,4,3,No
27,1,2264.0,0,0,9,No,4,1,Yes
29,2,5858.0,1,0,24,No,4,2,Yes
30,2,5879.0,5,0,19,No,4,3,No
32,1,3007.0,6,0,8,No,4,2,Yes
19,2,5867.0,0,0,2,No,4,2,Yes
33,1,3047.0,3,0,2,No,3,3,Yes
33,3,8874.0,2,1,8,No,3,2,Yes
24,1,3578.0,2,0,13,Yes,2,1,Yes
43,5,19860.0,7,3,8,No,3,4,No
33,3,9341.0,6,3,5,No,3,2,No
36,2,6417.0,3,1,10,No,3,1,Yes
54,5,19221.0,10,3,7,No,4,4,No
55,5,20047.0,11,3,12,No,4,4,No
32,3,8987.0,1,1,22,Yes,2,2,Yes
32,2,6169.0,1,2,6,No,3,3,No
40,2,5588.0,2,2,18,No,4,3,No
39,4,14393.0,6,3,14,Yes,2,2,Yes
30,1,2959.0,1,0,4,No,3,1,Yes
39,2,5515.0,2,1,15,No,4,2,Yes
41,5,20551.0,10,3,6,Yes,2,1,Yes
38,4,13177.0,3,2,25,No,4,4,No
29,3,8612.0,4,2,6,No,4,3,No
38,5,19931.0,6,3,2,No,4,4,No
30,2,6335.0,3,1,14,No,4,4,No
21,1,3334.0,1,0,7,No,4,1,Yes
53,5,21459.0,22,3,14,No,3,4,No
53,4,13844.0,8,2,7,No,3,4,No
26,2,5145.0,0,1,4,Yes,3,1,Yes
48,3,8987.0,5,1,8,No,4,4,No
30,1,3495.0,3,0,5,No,3,1,Yes
41,4,13368.0,5,1,2,Yes,2,1,Yes
36,4,14186.0,13,3,4,No,4,3,No
48,4,13219.0,0,2,21,No,4,4,No
43,2,6298.0,5,1,5,No,4,3,No
21,2,5178.0,1,1,9,No,3,3,Yes
40,4,13622.0,6,1,22,No,4,3,No
37,4,13581.0,2,1,5,No,3,3,No
45,3,7990.0,3,3,7,No,4,2,No
46,4,14044.0,4,2,10,No,3,1,Yes
29,1,3521.0,1,0,14,Yes,2,1,Yes
53,5,20788.0,15,3,14,No,4,4,No
23,2,5736.0,0,0,21,No,3,2,Yes
29,1,2939.0,1,0,14,No,4,4,No
21,1,3296.0,0,0,12,No,3,2,Yes
40,3,9303.0,2,2,11,No,3,1,No
24,1,2972.0,1,0,5,No,3,1,Yes
34,2,5512.0,3,0,14,No,3,2,Yes
25,1,2907.0,1,0,19,No,3,2,Yes
28,1,2899.0,0,0,15,Yes,2,1,Yes
21,3,8248.0,0,1,3,No,3,4,No
37,4,14052.0,6,2,10,Yes,2,2,Yes
44,3,8802.0,1,1,12,No,3,2,Yes
25,3,8648.0,3,2,12,No,3,1,Yes
22,2,5444.0,0,1,16,Yes,3,2,Yes
52,5,20459.0,11,3,27,No,3,4,No
23,1,3279.0,2,0,11,Yes,2,1,Yes
36,2,6014.0,4,2,21,No,3,1,Yes
29,4,12572.0,0,2,9,No,4,4,No
24,1,3347.0,2,0,6,Yes,2,1,Yes
48,4,13364.0,2,2,11,No,4,3,No
32,2,5637.0,1,0,16,No,4,2,Yes
39,2,6552.0,5,0,7,No,3,1,Yes
32,2,5338.0,1,3,13,No,3,1,Yes
29,2,6424.0,3,2,25,No,3,3,Yes
37,1,3279.0,0,0,16,Yes,2,1,Yes
39,3,8958.0,3,3,4,No,3,1,Yes
50,5,20758.0,8,3,8,No,3,2,No
37,3,9477.0,8,1,18,No,3,2,Yes
24,1,3464.0,1,0,9,No,4,4,No
40,4,14288.0,6,2,9,No,3,2,No
38,2,5898.0,9,0,4,No,4,2,Yes
29,1,3457.0,2,0,5,Yes,3,1,Yes
47,5,20652.0,19,3,4,No,3,4,No
44,4,13382.0,3,3,4,No,3,3,No
30,4,12940.0,4,2,6,No,3,3,No
47,1,2696.0,5,0,4,Yes,3,1,Yes
32,4,13542.0,9,3,10,No,3,2,No
29,2,6793.0,4,0,11,Yes,2,4,Yes
41,3,8262.0,4,0,10,No,4,3,Yes
32,2,5537.0,1,2,4,No,4,4,No
25,2,5830.0,1,1,4,Yes,2,1,Yes
36,3,9154.0,8,2,5,No,3,2,Yes
29,1,3657.0,6,0,8,No,4,1,Yes
37,2,6456.0,5,1,8,No,4,1,No
28,2,5104.0,0,1,27,No,3,1,Yes
39,4,14266.0,11,3,14,No,4,3,No
27,3,8601.0,5,3,14,No,3,1,Yes
22,2,5296.0,1,1,1,No,4,4,No
29,1,2946.0,0,0,28,No,2,1,Yes
40,3,8466.0,2,1,16,No,4,3,No
40,2,5546.0,6,0,7,No,4,2,No
43,4,13431.0,6,3,3,No,4,4,No
33,1,3595.0,3,0,14,No,4,1,Yes
43,5,18825.0,3,3,5,No,4,4,No
22,2,5456.0,1,2,6,No,4,1,Yes
22,1,2630.0,0,0,6,Yes,2,2,Yes
40,4,12980.0,2,2,2,No,4,4,No
32,1,3550.0,4,0,3,No,4,3,No
36,3,9396.0,0,1,9,No,3,1,Yes
29,1,2112.0,0,0,15,No,3,2,Yes
36,4,13797.0,6,3,7,No,4,4,No
28,2,5218.0,1,0,19,No,3,1,Yes
28,4,14315.0,5,2,16,No,4,4,No
32,2,5890.0,0,0,8,No,4,3,Yes
41,3,9301.0,6,1,12,No,4,4,No
28,1,2293.0,1,0,7,No,3,1,Yes
33,3,8431.0,3,2,25,Yes,2,1,Yes
34,4,14315.0,7,3,7,No,3,2,No
30,1,2628.0,0,0,8,No,3,1,Yes
26,1,3789.0,0,0,22,Yes,2,1,Yes
39,5,19663.0,7,3,4,Yes,2,3,No
38,3,8144.0,1,2,9,No,4,2,Yes
33,4,13051.0,1,2,8,Yes,2,1,Yes
41,5,20471.0,15,3,8,No,4,4,No
49,5,20410.0,9,3,20,Yes,1,2,Yes
26,2,5495.0,4,1,10,No,4,3,No
22,1,3113.0,1,0,22,No,3,2,Yes
45,3,9372.0,3,1,10,No,3,3,No
24,2,5974.0,1,1,4,No,4,2,Yes
43,4,13845.0,8,3,12,No,3,3,No
30,4,12461.0,1,3,7,No,4,3,No
42,1,3327.0,2,0,16,No,4,1,Yes
19,1,3253.0,0,0,14,No,3,2,Yes
32,3,9897.0,6,2,10,No,3,1,Yes
57,4,13822.0,7,2,9,No,3,3,No
32,5,19432.0,5,3,7,No,4,2,No
29,2,5144.0,1,1,16,Yes,2,1,Yes
42,3,8936.0,1,2,5,No,3,1,Yes
23,1,3178.0,1,0,6,Yes,2,1,Yes
35,3,9266.0,3,3,21,No,3,1,Yes
35,2,5883.0,3,2,13,No,4,3,No
36,2,5848.0,2,0,8,No,4,2,Yes
20,1,2864.0,0,0,4,No,4,2,Yes
35,3,8830.0,2,1,19,No,4,3,No
28,4,13345.0,0,2,7,Yes,3,2,Yes
44,4,13644.0,7,2,11,No,3,3,No
44,3,10084.0,9,2,13,No,3,4,No
24,1,3540.0,0,0,5,No,3,2,Yes
34,3,8587.0,1,2,25,Yes,2,1,Yes
35,1,2976.0,6,0,12,No,3,1,Yes
27,1,3144.0,0,0,4,No,4,1,Yes
27,1,3236.0,2,0,25,No,3,2,Yes
40,3,7877.0,0,2,7,No,3,3,Yes
33,4,13605.0,9,3,6,Yes,3,4,No
39,1,3132.0,0,0,16,Yes,2,1,Yes
41,5,20001.0,10,3,6,No,4,4,No
38,2,6050.0,0,0,26,No,4,3,No
41,4,14819.0,13,2,9,No,3,3,No
44,4,14386.0,10,2,1,No,4,4,No
33,2,5455.0,3,0,13,No,4,2,Yes
58,4,14221.0,7,1,9,No,3,2,No
39,2,6613.0,7,1,22,No,3,1,Yes
40,3,9092.0,5,1,8,No,3,2,Yes
52,5,20284.0,15,3,20,No,4,4,No
35,4,13004.0,5,3,4,No,3,3,No
21,2,5799.0,0,0,7,No,4,3,No
45,5,20241.0,14,3,22,Yes,3,4,No
42,4,13680.0,3,3,13,No,4,4,No
54,5,18567.0,0,3,4,No,4,4,No
46,5,21099.0,19,3,14,No,4,4,No
32,4,14157.0,8,3,16,No,3,3,No
23,1,3055.0,2,0,7,No,4,1,Yes
28,3,8901.0,0,1,15,No,4,4,No
29,3,8566.0,2,1,6,No,3,1,Yes
31,1,3205.0,0,0,17,No,4,2,Yes
39,4,13862.0,2,3,16,No,3,3,No
27,4,13627.0,3,3,20,No,3,4,No
32,1,3601.0,3,0,8,Yes,2,1,Yes
44,5,19197.0,5,3,13,No,4,4,No
25,2,5680.0,2,0,12,No,4,3,No
30,3,8767.0,6,1,11,Yes,2,1,Yes
20,1,2790.0,0,0,6,No,3,1,Yes
26,1,3116.0,3,0,6,Yes,2,1,Yes
34,2,5632.0,1,0,6,No,3,1,Yes
52,3,8199.0,1,0,8,No,3,4,No
48,4,13910.0,6,3,13,No,3,3,No
23,1,3522.0,0,0,14,No,3,1,Yes
46,3,8896.0,2,3,18,No,4,3,No
40,5,20081.0,7,3,8,No,3,3,No
31,4,12180.0,2,1,3,No,3,3,No
42,5,20048.0,10,3,7,No,4,4,No
29,2,6517.0,2,1,1,No,3,3,No
47,2,6028.0,1,1,13,No,3,1,Yes
57,5,20490.0,14,3,14,No,4,4,No
36,4,13802.0,2,3,14,Yes,3,3,Yes
28,1,3599.0,3,0,5,No,4,2,Yes
38,4,13893.0,12,2,10,No,4,4,No
37,1,3312.0,0,0,9,No,4,3,Yes
31,1,3483.0,1,0,25,Yes,2,1,Yes
36,3,8484.0,2,0,20,No,3,2,Yes
39,1,3615.0,3,0,6,Yes,2,1,Yes
35,2,7216.0,5,1,8,No,4,3,No
46,3,8961.0,5,0,20,No,3,1,Yes
30,1,2998.0,2,0,3,No,4,2,Yes
40,4,13563.0,6,3,4,No,3,2,No
25,4,13146.0,4,2,24,No,4,3,No
23,1,3840.0,3,0,8,No,4,2,Yes
37,4,12664.0,5,0,25,No,4,3,Yes
19,1,2663.0,0,0,10,No,3,1,Yes
38,3,10064.0,9,2,19,No,4,3,No
39,3,9124.0,3,1,4,No,3,1,Yes
27,3,8628.0,2,1,9,No,4,4,No
35,2,6424.0,2,0,10,No,4,4,No
25,4,13058.0,0,3,10,Yes,3,1,Yes
28,2,5617.0,0,1,5,No,4,2,No
42,2,6178.0,3,1,20,No,4,3,No
39,3,10023.0,7,2,15,No,4,2,No
42,3,7988.0,2,2,4,No,4,3,No
23,2,5347.0,1,1,14,No,4,2,Yes
37,2,6023.0,1,2,5,No,4,4,No
36,4,13810.0,6,3,7,No,3,2,No
37,5,20100.0,4,3,8,No,3,4,No
28,4,13186.0,2,2,19,No,4,3,No
37,2,6553.0,3,1,3,No,3,1,Yes
30,1,3513.0,3,0,4,No,3,1,Yes
33,3,8803.0,1,2,4,No,3,1,Yes
25,3,9007.0,1,1,13,No,4,4,No
23,1,3298.0,2,0,8,No,3,1,Yes
46,5,19588.0,4,3,8,Yes,2,4,No
29,3,8443.0,2,2,23,No,3,2,No
54,5,19926.0,9,3,3,No,4,4,No
36,1,3638.0,0,0,14,Yes,2,1,Yes
31,4,13599.0,5,3,28,No,3,3,No
33,2,5713.0,5,0,13,No,4,3,No
30,3,9019.0,3,0,5,No,4,4,No
42,5,20847.0,15,3,7,Yes,3,4,No
25,2,5320.0,3,1,15,No,3,2,Yes
37,2,5921.0,8,0,18,No,3,1,Yes
31,1,3932.0,5,0,19,Yes,2,1,Yes
47,4,13558.0,6,2,22,No,4,3,No
32,2,7296.0,9,0,6,No,3,1,Yes
26,3,8628.0,4,1,18,No,4,3,No
28,2,6357.0,2,0,20,Yes,3,2,Yes
31,5,19184.0,3,3,8,No,3,3,No
25,1,3382.0,1,0,7,No,4,3,Yes
37,3,10293.0,12,3,2,No,3,2,No
54,5,20360.0,10,3,16,No,4,4,No
40,2,6716.0,5,0,11,Yes,2,1,Yes
24,2,5511.0,4,0,10,No,3,2,Yes
22,3,8450.0,1,2,21,No,4,4,No
26,1,3272.0,0,0,3,No,4,2,Yes
28,3,8007.0,2,1,8,No,3,1,Yes
51,5,19523.0,7,3,8,No,4,4,No
31,2,7054.0,7,1,18,No,3,1,Yes
27,2,5675.0,2,0,21,No,3,3,Yes
30,2,5596.0,1,0,2,No,4,3,Yes
31,3,8803.0,1,2,4,No,3,1,Yes
42,2,5309.0,0,3,10,No,4,3,No
33,2,6002.0,6,0,16,No,4,3,Yes
19,1,2715.0,0,0,5,No,4,2,Yes
20,1,3097.0,0,0,6,No,4,2,Yes
32,4,13958.0,9,2,28,No,4,3,No
39,1,3495.0,0,0,14,No,4,2,Yes
30,2,5963.0,2,2,4,No,4,2,No
52,5,19308.0,7,3,8,No,3,1,No
31,4,13613.0,3,3,5,No,4,4,No
39,1,3338.0,3,0,8,No,3,2,Yes
26,1,2707.0,2,0,4,No,3,2,Yes
36,4,12012.0,0,1,10,Yes,2,1,Yes
25,2,6155.0,1,0,22,No,4,2,Yes
21,1,3244.0,0,0,4,Yes,2,1,Yes
49,4,14182.0,10,3,24,No,4,3,No
23,1,3462.0,0,0,5,No,3,1,Yes
35,2,6170.0,8,1,13,No,3,2,Yes
30,5,19399.0,1,3,26,No,3,4,No
41,4,14420.0,12,2,7,No,3,2,No
44,3,9358.0,2,2,7,No,4,3,No
27,1,3058.0,0,0,9,No,4,3,Yes
43,4,13049.0,3,1,10,No,2,3,Yes
33,3,8348.0,2,3,9,No,3,3,No
34,1,3414.0,0,0,10,No,4,2,Yes
37,3,8053.0,1,1,15,No,3,1,Yes
32,2,6022.0,3,1,8,No,3,2,Yes
43,5,19220.0,2,3,10,No,4,4,No
25,2,5906.0,1,0,8,No,4,1,Yes
21,2,5300.0,1,0,2,No,4,3,No
31,3,8555.0,2,1,20,No,3,2,Yes
22,3,8745.0,0,1,4,Yes,2,1,Yes
35,4,12904.0,1,2,2,No,3,4,No
36,4,13141.0,3,2,10,No,3,2,No
29,3,8379.0,0,2,17,No,3,3,No
33,2,5617.0,4,1,27,No,4,2,Yes
22,2,5581.0,1,1,6,No,4,1,Yes
26,1,3077.0,0,0,10,No,3,1,Yes
40,5,20087.0,12,3,5,No,3,4,No
29,1,2301.0,1,0,12,No,4,2,Yes
32,2,6453.0,1,2,15,No,4,2,Yes
40,4,13090.0,1,2,10,No,3,3,No
30,2,6225.0,1,0,12,No,3,1,Yes
29,2,5406.0,2,0,8,No,3,3,Yes
39,2,5285.0,4,0,12,No,4,3,Yes
42,4,13178.0,4,2,18,No,3,2,No
50,5,20894.0,17,3,13,Yes,2,2,Yes
31,3,7959.0,2,1,12,Yes,2,1,Yes
42,4,14215.0,9,3,19,No,3,2,No
42,5,20259.0,8,3,4,No,3,4,No
40,2,5865.0,5,2,6,No,3,1,Yes
33,3,8037.0,6,2,8,No,3,2,Yes
45,4,14897.0,15,1,22,No,4,3,No
30,2,6025.0,8,0,5,No,4,3,Yes
54,4,14141.0,4,3,6,No,3,4,No
37,1,3087.0,1,0,4,No,3,1,Yes
38,5,19896.0,10,3,5,No,4,4,No
32,4,13827.0,4,2,10,No,4,4,No
26,1,3237.0,0,0,8,No,4,2,Yes
25,1,3023.0,1,0,14,No,3,2,Yes
46,3,9160.0,5,2,7,No,4,4,No
46,5,19324.0,1,3,5,No,4,4,No
35,1,3003.0,2,0,9,No,4,1,Yes
39,3,8424.0,1,2,19,No,3,2,Yes
43,4,13581.0,5,2,12,No,4,4,No
39,2,5925.0,3,2,15,No,3,2,Yes
31,2,5711.0,0,2,6,No,3,4,No
29,1,3860.0,1,0,10,No,4,2,Yes
34,2,5760.0,8,1,17,No,3,3,Yes
34,2,5888.0,3,0,10,Yes,3,2,Yes
27,2,6038.0,2,1,19,No,3,3,Yes
29,2,5584.0,2,1,3,No,4,4,No
39,5,19307.0,4,3,21,No,3,4,No
24,1,3229.0,1,0,1,Yes,2,1,Yes
39,1,3222.0,2,0,22,Yes,2,1,Yes
24,1,3540.0,3,0,7,No,3,3,No
23,1,3605.0,1,0,27,No,4,2,Yes
30,4,13316.0,1,3,15,No,3,3,No
32,1,3019.0,4,0,16,No,4,3,Yes
40,4,13269.0,4,3,2,No,4,3,No
38,1,3434.0,6,0,4,No,3,2,Yes
50,5,20289.0,10,3,14,No,4,4,No
55,4,13154.0,4,2,7,Yes,2,2,Yes
25,2,5221.0,2,0,11,No,3,2,Yes
47,5,20245.0,13,3,12,No,3,3,No
33,2,6164.0,0,0,7,No,3,3,Yes
28,2,6576.0,1,0,8,No,4,2,Yes
29,3,8572.0,2,0,6,No,3,1,Yes
24,1,3481.0,1,0,20,Yes,3,1,Yes
32,2,5993.0,4,0,2,No,3,1,Yes
37,4,14123.0,13,2,20,No,4,2,No
32,2,6466.0,7,2,6,Yes,3,4,No
20,1,2658.0,0,0,10,No,3,1,Yes
34,5,20634.0,11,3,16,No,4,4,No
57,5,22433.0,28,3,13,No,3,4,No
39,3,8782.0,2,2,25,Yes,2,1,Yes
32,2,5508.0,0,2,16,Yes,2,1,Yes
27,3,9383.0,3,1,5,No,3,2,No
40,1,2759.0,0,0,6,No,4,1,Yes
28,1,3351.0,0,0,11,No,3,3,Yes
25,2,5718.0,1,1,10,No,4,3,No
49,3,8412.0,5,0,8,No,3,2,Yes
28,1,3094.0,0,0,4,No,4,1,Yes
43,3,8965.0,4,2,11,No,4,2,No
43,5,19947.0,7,3,12,Yes,2,4,No
57,5,19428.0,6,3,2,No,4,4,No
39,2,5757.0,4,0,5,No,3,3,Yes
44,5,20503.0,16,3,20,No,3,4,No
26,2,5275.0,0,1,15,No,3,1,Yes
55,5,20447.0,9,3,15,No,4,4,No
34,5,19036.0,7,3,15,No,4,4,No
28,1,2315.0,0,0,6,No,4,2,Yes
25,2,5395.0,1,1,13,No,3,1,Yes
46,5,19907.0,11,3,10,Yes,3,4,No
26,4,13293.0,5,2,13,No,4,4,No
38,3,10120.0,11,2,28,No,3,2,Yes
38,5,20383.0,5,3,8,No,4,4,No
29,3,8915.0,3,2,11,No,4,4,No
34,4,13885.0,9,3,25,No,3,3,No
40,4,14366.0,11,3,8,No,4,4,No
27,3,8265.0,1,2,8,No,4,3,No
41,4,14008.0,5,2,14,No,3,4,No
42,2,6659.0,7,2,13,No,3,1,Yes
30,4,13579.0,2,3,18,Yes,2,1,Yes
42,2,5822.0,1,0,27,No,3,1,Yes
28,2,5903.0,4,1,5,No,4,2,Yes
23,4,13170.0,1,3,12,No,3,2,Yes
30,2,6229.0,1,2,7,No,4,3,No
45,4,14063.0,5,2,18,No,3,2,Yes
38,5,19361.0,2,3,18,No,3,4,No
57,5,20198.0,8,3,5,No,4,4,No
42,2,5591.0,5,0,11,No,3,1,Yes
38,3,9076.0,3,3,6,No,4,4,No
25,4,13599.0,0,3,21,No,4,4,No
44,1,3812.0,7,0,6,No,3,2,Yes
41,4,14722.0,6,3,7,No,3,3,No
27,4,13356.0,0,3,16,No,3,3,No
36,4,13213.0,1,2,3,No,4,3,No
41,3,9190.0,3,1,11,No,3,1,Yes
38,4,14871.0,8,2,4,No,3,3,No
37,2,6296.0,4,1,7,No,3,1,Yes
37,4,13948.0,4,2,7,No,3,2,Yes
32,3,9172.0,5,0,9,No,3,3,No
33,1,2965.0,0,0,25,No,4,1,Yes
29,2,6862.0,7,0,11,No,4,2,Yes
27,1,3142.0,2,0,11,No,3,2,Yes
31,3,9235.0,5,0,5,Yes,3,2,Yes
38,3,9621.0,8,3,22,No,3,2,Yes
31,2,6326.0,6,1,15,No,3,1,Yes
36,4,14400.0,7,1,5,No,3,4,No
34,3,9287.0,2,2,13,No,3,2,Yes
51,4,13876.0,1,3,7,No,4,3,No
32,3,8903.0,2,0,20,Yes,3,1,Yes
26,1,2907.0,1,0,9,No,3,1,Yes
48,5,19382.0,3,3,2,Yes,3,4,No
57,5,20578.0,11,3,18,No,3,3,No
37,3,8693.0,2,0,6,No,3,2,Yes
30,1,2851.0,0,0,15,No,4,2,Yes
51,3,8583.0,0,2,15,No,3,4,No
26,5,18963.0,4,3,19,No,3,3,No
24,2,5875.0,2,1,3,No,3,2,Yes
36,5,18510.0,1,3,9,No,3,4,No
44,4,13406.0,6,3,13,No,3,3,No
40,2,5312.0,1,1,5,No,4,1,Yes
45,4,13926.0,7,3,17,Yes,3,3,No
34,3,8622.0,3,2,22,No,4,2,Yes
47,5,20115.0,5,3,3,No,4,4,No
47,5,20627.0,17,3,16,No,3,3,No
52,5,19905.0,7,3,2,No,4,4,No
45,4,13070.0,5,3,20,No,3,2,No
30,4,13333.0,4,2,17,No,4,3,No
43,3,8071.0,3,1,4,No,4,4,No
43,1,3964.0,2,0,9,No,3,1,Yes
32,4,12797.0,3,2,5,Yes,2,2,Yes
36,1,3883.0,3,0,5,No,3,2,Yes
40,5,20969.0,15,3,8,No,4,4,No
28,3,8682.0,3,0,3,No,3,3,No
44,3,9522.0,7,1,15,No,4,3,No
35,4,14733.0,12,1,16,No,4,4,No
47,2,5430.0,0,1,21,No,3,3,Yes
37,3,8856.0,0,1,16,Yes,2,1,Yes
26,1,2793.0,2,0,20,No,4,2,Yes
36,3,8694.0,4,2,7,No,4,2,No
40,1,3226.0,4,0,22,No,3,2,Yes
40,4,13106.0,2,1,5,No,4,3,No
46,5,19638.0,2,3,4,No,3,2,No
35,3,9399.0,2,2,10,No,4,3,No
29,2,5942.0,4,1,7,No,4,3,No
30,3,8293.0,2,2,3,No,3,2,Yes
28,1,3464.0,0,0,7,Yes,1,1,Yes
40,2,6139.0,2,1,1,No,4,4,No
39,3,8478.0,4,2,7,No,3,3,No
41,1,2791.0,1,0,4,No,4,2,Yes
41,3,9411.0,12,2,3,No,4,4,No
28,4,12742.0,2,2,11,No,4,4,No
42,3,8947.0,3,3,20,No,4,3,No
36,2,5345.0,3,2,6,Yes,2,1,Yes
47,5,20982.0,17,3,6,No,4,4,No
28,3,8814.0,0,3,19,Yes,2,2,Yes
38,5,19979.0,7,3,3,No,4,4,No
42,3,9186.0,4,2,11,No,4,2,No
27,3,8959.0,2,2,22,No,4,4,No
30,4,14222.0,5,2,23,Yes,3,2,Yes
33,4,14172.0,8,3,6,No,4,4,No
34,5,20565.0,11,3,13,No,3,3,No
30,2,5661.0,2,1,11,No,4,3,No
43,4,13883.0,7,2,6,No,3,2,Yes
34,2,5901.0,1,1,7,No,4,2,No
46,4,14405.0,10,2,15,No,4,3,No
45,4,14062.0,3,3,5,Yes,2,1,Yes
29,1,3036.0,0,0,21,No,4,3,No
33,4,13804.0,9,2,6,No,3,3,No
28,2,6105.0,2,2,12,No,4,2,Yes
